	id	pid	ms_subclass	ms_zoning	lot_area	street	lot_shape	land_contour	utilities	lot_config	land_slope	neighborhood	condition_1	condition_2	bldg_type	house_style	overall_qual	overall_cond	year_built	year_remod/add	roof_style	roof_matl	exterior_1st	exterior_2nd	mas_vnr_type	mas_vnr_area	exter_qual	exter_cond	foundation	bsmtfin_type_1	total_bsmt_sf	heating	heating_qc	central_air	electrical	1st_flr_sf	2nd_flr_sf	low_qual_fin_sf	gr_liv_area	bsmt_full_bath	bsmt_half_bath	full_bath	half_bath	bedroom_abvgr	kitchen_abvgr	kitchen_qual	totrms_abvgrd	functional	fireplaces	garage_type	garage_area	garage_qual	paved_drive	wood_deck_sf	open_porch_sf	enclosed_porch	3ssn_porch	screen_porch	pool_area	misc_val	mo_sold	yr_sold	sale_type	saleprice
1684	2004	902427140	20	RM	8626	Pave	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Norm	Norm	1Fam	1Story	4	6	1956	1956	Gable	CompShg	MetalSd	MetalSd	None	1.0	TA	TA	CBlock	0	0.0	GasA	Gd	Y	SBrkr	968	0	0	968	0.0	0.0	1	0	2	1	TA	5	Typ	0	Attchd	331.0	2	Y	0	0	0	0	0	0	0	5	2007	WD 	104500
1685	443	528142040	60	RL	8834	Pave	Reg	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	1Fam	2Story	9	5	2004	2005	Hip	CompShg	VinylSd	VinylSd	Stone	216.0	Gd	TA	PConc	6	1462.0	GasA	Ex	Y	SBrkr	1462	762	0	2224	1.0	0.0	2	1	4	1	Ex	10	Typ	1	Attchd	738.0	3	Y	184	0	0	0	0	0	0	6	2009	WD 	350000
1686	2627	535454060	90	RL	8544	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	Duplex	1Story	3	4	1950	1950	Gable	CompShg	Stucco	Stone	None	0.0	TA	TA	CBlock	0	0.0	GasA	Gd	N	FuseF	1040	0	0	1040	0.0	0.0	2	0	2	2	TA	6	Typ	0	Detchd	400.0	3	Y	0	0	0	0	0	0	0	7	2006	WD 	93500
1687	1438	907181140	60	RL	9179	Pave	IR1	Lvl	AllPub	Inside	Gtl	CollgCr	Norm	Norm	1Fam	2Story	7	5	1999	1999	Gable	CompShg	VinylSd	VinylSd	BrkFace	158.0	Gd	TA	PConc	6	873.0	GasA	Ex	Y	SBrkr	882	908	0	1790	1.0	0.0	2	1	3	1	Gd	7	Typ	0	Attchd	588.0	3	Y	0	88	0	0	0	0	0	6	2008	WD 	193000
1688	1525	909251090	70	RL	11526	Pave	IR1	Bnk	AllPub	Inside	Mod	Crawfor	Norm	Norm	1Fam	2.5Fin	6	7	1922	1994	Gable	CompShg	MetalSd	MetalSd	None	0.0	TA	TA	BrkTil	1	588.0	GasA	Fa	Y	SBrkr	1423	748	384	2555	0.0	0.0	2	0	3	1	TA	11	Min1	1	Detchd	672.0	3	Y	431	0	0	0	0	0	0	9	2008	WD 	191000
1689	2644	902109010	30	RM	5684	Pave	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Norm	Norm	1Fam	1Story	6	8	1930	2005	Hip	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	BrkTil	1	813.0	GasA	Ex	Y	FuseA	813	0	0	813	0.0	0.0	1	0	2	1	Gd	5	Typ	0	Detchd	270.0	2	N	0	113	0	0	0	0	0	6	2006	WD 	110000
1690	866	907252220	60	RL	11885	Pave	Reg	Lvl	AllPub	Inside	Gtl	CollgCr	Norm	Norm	1Fam	2Story	8	5	2001	2001	Gable	CompShg	VinylSd	VinylSd	BrkFace	108.0	Gd	TA	PConc	6	1299.0	GasA	Ex	Y	SBrkr	1299	573	0	1872	1.0	0.0	2	1	3	1	Ex	7	Typ	1	BuiltIn	531.0	3	Y	160	122	0	0	0	0	0	11	2009	WD 	261500
1691	620	534476320	20	RL	9600	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	6	1956	1956	Hip	CompShg	MetalSd	MetalSd	None	0.0	TA	TA	CBlock	3	1050.0	GasA	Gd	Y	SBrkr	1050	0	0	1050	0.0	0.0	1	0	2	1	TA	5	Typ	0	Attchd	338.0	3	Y	0	0	0	0	0	0	0	6	2009	WD 	128900
1692	2451	528360050	60	RL	17242	Pave	IR1	Lvl	AllPub	Inside	Gtl	NoRidge	Norm	Norm	1Fam	2Story	9	5	1993	1994	Hip	CompShg	MetalSd	MetalSd	BrkFace	738.0	Gd	Gd	PConc	3	1733.0	GasA	Ex	Y	SBrkr	1933	1567	0	3500	1.0	0.0	3	1	4	1	Ex	11	Typ	1	Attchd	959.0	3	Y	870	86	0	0	210	0	0	5	2006	WD 	584500
1693	2186	908225240	20	RL	10215	Pave	Reg	Bnk	AllPub	Inside	Gtl	Edwards	Norm	Norm	1Fam	1Story	4	5	1954	1954	Hip	CompShg	Wd Sdng	Wd Sdng	BrkFace	132.0	TA	TA	PConc	5	864.0	GasA	Ex	Y	SBrkr	948	0	0	948	0.0	0.0	1	0	3	1	TA	5	Typ	0	Attchd	248.0	3	Y	0	0	0	0	0	0	0	2	2007	WD 	111000
1694	2025	903425270	50	RL	8550	Pave	Reg	Lvl	AllPub	Inside	Gtl	BrkSide	RRAn	Norm	1Fam	1.5Fin	5	5	1926	1950	Gable	CompShg	HdBoard	HdBoard	None	0.0	TA	TA	PConc	1	750.0	GasA	TA	Y	SBrkr	960	356	0	1316	0.0	0.0	1	0	4	1	TA	7	Typ	0	Detchd	576.0	3	Y	0	0	0	0	0	0	0	10	2007	ConLw	90000
1695	1916	535126180	60	RL	18450	Pave	IR1	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	2Story	6	5	1965	1979	Flat	Tar&Grv	Plywood	Plywood	BrkCmn	113.0	TA	Gd	CBlock	2	1021.0	GasA	TA	Y	SBrkr	1465	915	0	2380	0.0	0.0	2	1	3	1	TA	7	Sev	1	CarPort	596.0	3	Y	0	265	0	0	0	0	0	8	2007	WD 	129000
1696	1542	909428190	20	RL	14778	Pave	IR1	Low	AllPub	CulDSac	Gtl	Crawfor	PosN	Norm	1Fam	1Story	6	7	1954	2006	Hip	CompShg	HdBoard	HdBoard	BrkFace	72.0	Gd	TA	CBlock	4	1296.0	GasA	Ex	Y	SBrkr	1640	0	0	1640	1.0	0.0	1	0	3	1	Gd	7	Typ	1	Detchd	924.0	3	Y	108	0	0	216	0	0	0	11	2008	WD 	224000
1697	1163	533212050	160	FV	3180	Pave	Reg	Lvl	AllPub	Inside	Gtl	Somerst	Norm	Norm	TwnhsE	2Story	6	5	2005	2005	Gable	CompShg	MetalSd	MetalSd	None	0.0	Gd	TA	PConc	6	600.0	GasA	Ex	Y	SBrkr	600	600	0	1200	1.0	0.0	2	1	2	1	Gd	5	Typ	0	Detchd	480.0	3	Y	0	166	0	0	0	0	0	5	2008	WD 	165000
1698	205	903430080	70	RM	3068	Pave	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Norm	Norm	1Fam	2Story	6	8	1920	1993	Gable	CompShg	VinylSd	VinylSd	None	0.0	TA	Gd	BrkTil	1	662.0	GasA	Ex	Y	SBrkr	662	662	0	1324	0.0	1.0	1	0	3	1	TA	6	Typ	0	Detchd	180.0	3	Y	0	0	112	0	0	0	0	2	2010	WD 	122000
1700	423	528104070	60	RL	13518	Pave	Reg	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	1Fam	2Story	9	5	2008	2009	Hip	CompShg	VinylSd	VinylSd	Stone	860.0	Ex	TA	PConc	1	1926.0	GasA	Ex	Y	SBrkr	1966	1174	0	3140	0.0	0.0	3	1	4	1	Ex	11	Typ	2	BuiltIn	820.0	3	Y	144	78	0	0	0	0	0	7	2009	New	485000
1701	2687	903425190	50	RM	33120	Pave	IR3	Lvl	AllPub	Inside	Gtl	OldTown	RRAn	Feedr	1Fam	1.5Fin	6	5	1962	1962	Gable	CompShg	BrkFace	Wd Sdng	None	0.0	TA	TA	CBlock	1	1595.0	GasA	TA	Y	SBrkr	1611	875	0	2486	0.0	0.0	2	0	5	1	TA	8	Typ	1	Detchd	576.0	3	Y	0	0	0	0	0	0	0	10	2006	WD 	220000
1702	1436	907176010	60	RL	13142	Pave	IR1	Lvl	AllPub	Corner	Gtl	CollgCr	PosN	Norm	1Fam	2Story	6	5	1997	1997	Gable	CompShg	VinylSd	VinylSd	BrkFace	128.0	TA	TA	PConc	6	864.0	GasA	Ex	Y	SBrkr	872	899	0	1771	1.0	0.0	2	1	3	1	Gd	6	Typ	0	Attchd	600.0	3	Y	0	96	0	0	0	0	0	7	2008	WD 	215700
1703	444	528142090	20	RL	11362	Pave	IR1	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	1Fam	1Story	8	5	2004	2005	Gable	CompShg	MetalSd	MetalSd	Stone	42.0	Gd	TA	PConc	6	1836.0	GasA	Ex	Y	SBrkr	1836	0	0	1836	1.0	0.0	2	0	3	1	Gd	7	Typ	1	Attchd	862.0	3	Y	125	185	0	0	0	0	0	3	2009	WD 	280000
1704	1067	528172080	20	RL	10845	Pave	IR1	Lvl	AllPub	Corner	Gtl	NridgHt	Norm	Norm	1Fam	1Story	8	5	2003	2004	Gable	CompShg	VinylSd	VinylSd	BrkFace	504.0	Gd	TA	PConc	6	1603.0	GasA	Ex	Y	SBrkr	1575	0	0	1575	1.0	0.0	2	0	2	1	Gd	7	Typ	1	Attchd	732.0	3	Y	216	28	0	0	0	0	0	6	2008	WD 	284000
1705	2290	923228290	180	RM	1936	Pave	Reg	Lvl	AllPub	Inside	Gtl	MeadowV	Norm	Norm	Twnhs	SFoyer	4	6	1970	1970	Gable	CompShg	CemntBd	CmentBd	None	0.0	TA	TA	CBlock	4	630.0	GasA	Gd	Y	SBrkr	630	0	0	630	1.0	0.0	1	0	1	1	TA	3	Typ	0	none	0.0	0	Y	0	0	0	0	0	0	0	12	2007	WD 	84500
1706	168	535476350	20	RL	9760	Pave	Reg	Lvl	AllPub	Inside	Mod	NAmes	Norm	Norm	1Fam	1Story	6	7	1963	1984	Hip	CompShg	Wd Sdng	Wd Sdng	BrkFace	218.0	TA	TA	CBlock	4	1395.0	GasA	TA	Y	SBrkr	1395	0	0	1395	1.0	0.0	1	0	2	1	TA	7	Min1	1	Attchd	440.0	3	Y	657	0	113	0	240	0	0	5	2010	WD 	192000
1707	2643	902108060	70	RM	3960	Pave	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Norm	Norm	1Fam	2Story	7	8	1930	1950	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	BrkTil	1	502.0	GasA	TA	N	SBrkr	502	502	0	1004	0.0	0.0	1	0	2	1	Gd	5	Typ	1	Detchd	200.0	2	N	280	0	68	0	0	0	0	7	2006	WD 	105000
1708	2802	907290080	20	RL	9100	Pave	Reg	Lvl	AllPub	Inside	Gtl	CollgCr	Norm	Norm	1Fam	1Story	7	5	2004	2005	Hip	CompShg	VinylSd	VinylSd	None	0.0	Gd	TA	PConc	6	1860.0	GasA	Ex	Y	SBrkr	1836	0	0	1836	0.0	0.0	2	0	3	1	Gd	8	Typ	1	Attchd	484.0	3	Y	120	33	0	0	0	0	0	10	2006	WD 	216837
1709	1224	534455030	20	RL	9600	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	6	1960	1960	Gable	CompShg	MetalSd	MetalSd	BrkFace	203.0	Fa	Fa	CBlock	3	1296.0	GasA	TA	Y	SBrkr	1496	0	0	1496	0.0	0.0	2	0	3	1	Gd	6	Typ	0	Attchd	450.0	3	Y	0	22	0	0	0	0	0	2	2008	WD 	141500
1710	1382	905104180	20	RL	9764	Pave	IR1	Lvl	AllPub	FR2	Gtl	Sawyer	Feedr	Norm	1Fam	1Story	5	7	1967	2003	Gable	CompShg	VinylSd	VinylSd	None	0.0	TA	TA	CBlock	4	894.0	GasA	Ex	Y	SBrkr	894	0	0	894	1.0	0.0	1	0	3	1	Gd	5	Typ	0	Attchd	450.0	3	Y	0	0	0	0	0	0	0	5	2008	WD 	130000
1711	853	907200230	20	RL	8430	Pave	Reg	HLS	AllPub	Inside	Mod	CollgCr	Norm	Norm	1Fam	1Story	5	5	1978	1978	Gable	CompShg	HdBoard	HdBoard	BrkFace	136.0	TA	TA	CBlock	3	1040.0	GasA	TA	Y	SBrkr	1040	0	0	1040	0.0	0.0	2	0	3	1	TA	5	Typ	0	none	0.0	0	Y	0	0	0	0	0	0	0	8	2009	WD 	124000
1713	2585	535304020	20	RL	12778	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	6	1952	2003	Gable	CompShg	MetalSd	MetalSd	None	0.0	TA	TA	CBlock	6	1008.0	GasA	Ex	Y	FuseA	1008	0	0	1008	1.0	0.0	1	0	2	1	TA	4	Typ	0	Attchd	280.0	3	Y	0	154	0	0	0	0	0	1	2006	WD 	139500
1714	2193	908275240	20	RL	8172	Pave	Reg	HLS	AllPub	Inside	Gtl	Edwards	Norm	Norm	1Fam	1Story	4	5	1955	1955	Gable	CompShg	WdShing	Plywood	None	0.0	TA	TA	CBlock	5	864.0	GasA	TA	Y	SBrkr	864	0	0	864	1.0	0.0	1	0	3	1	TA	5	Typ	0	Detchd	528.0	3	N	196	0	0	0	0	0	0	10	2007	COD	79275
1715	2262	916384080	20	RL	9037	Pave	IR1	HLS	AllPub	Inside	Gtl	Timber	Norm	Norm	1Fam	1Story	8	5	2006	2006	Hip	CompShg	VinylSd	VinylSd	BrkFace	32.0	Gd	TA	PConc	6	1476.0	GasA	Ex	Y	SBrkr	1484	0	0	1484	0.0	0.0	2	0	2	1	Ex	6	Typ	1	Attchd	472.0	3	Y	120	33	0	0	0	0	0	12	2007	WD 	265900
1716	1528	909253190	30	RL	6292	Pave	Reg	Bnk	AllPub	Inside	Gtl	SWISU	Norm	Norm	1Fam	1Story	6	5	1930	1950	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	BrkTil	3	768.0	GasA	TA	N	SBrkr	790	0	0	790	0.0	0.0	1	0	2	1	TA	4	Typ	0	Detchd	160.0	2	Y	0	141	0	0	0	0	0	4	2008	WD 	91000
1717	370	527276160	60	RL	11900	Pave	Reg	Lvl	AllPub	Inside	Gtl	Gilbert	Norm	Norm	1Fam	2Story	5	6	1977	1977	Gable	CompShg	HdBoard	Wd Sdng	BrkFace	157.0	TA	TA	PConc	5	1122.0	GasA	Ex	Y	SBrkr	946	988	0	1934	1.0	0.0	2	1	3	1	TA	6	Typ	1	Attchd	567.0	3	P	0	176	0	0	200	0	0	7	2009	WD 	185000
1718	2629	535456020	20	RL	7945	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	6	1959	1959	Gable	CompShg	BrkFace	Wd Sdng	None	0.0	TA	TA	CBlock	5	1150.0	GasA	Ex	Y	FuseA	1150	0	0	1150	1.0	0.0	1	0	3	1	TA	6	Typ	0	Attchd	300.0	3	Y	0	0	0	0	0	0	0	5	2006	WD 	141000
1719	1703	528120010	60	RL	16659	Pave	IR1	Lvl	AllPub	Corner	Gtl	NridgHt	Norm	Norm	1Fam	2Story	8	5	2007	2008	Gable	CompShg	VinylSd	VinylSd	None	0.0	Gd	TA	PConc	1	1582.0	GasA	Ex	Y	SBrkr	1582	570	0	2152	0.0	0.0	2	1	3	1	Gd	7	Typ	1	Detchd	728.0	3	Y	0	368	0	0	0	0	0	6	2007	New	260116
1720	793	905452050	30	RL	9340	Pave	Reg	Lvl	AllPub	Inside	Gtl	Edwards	Norm	Norm	1Fam	1Story	4	6	1941	1950	Hip	CompShg	MetalSd	MetalSd	None	0.0	TA	TA	CBlock	3	672.0	GasA	TA	Y	SBrkr	672	0	0	672	1.0	0.0	1	0	2	1	TA	4	Typ	0	Attchd	234.0	3	N	0	113	0	0	0	0	0	8	2009	WD 	113000
1721	1429	906424010	80	RL	11454	Pave	IR2	Lvl	AllPub	Corner	Gtl	SawyerW	Norm	Norm	1Fam	SLvl	8	5	1995	1995	Gable	CompShg	VinylSd	VinylSd	BrkFace	302.0	Gd	TA	PConc	6	1401.0	GasA	Ex	Y	SBrkr	1511	0	0	1511	1.0	0.0	2	0	3	1	Gd	6	Typ	1	Attchd	811.0	3	Y	168	42	0	0	0	0	0	2	2008	WD 	225000
1722	648	535352090	30	RL	8480	Pave	Reg	Lvl	AllPub	Corner	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	6	1945	1950	Gable	CompShg	MetalSd	MetalSd	None	0.0	TA	Gd	CBlock	4	793.0	GasA	TA	Y	SBrkr	793	0	0	793	1.0	0.0	1	0	2	1	Fa	4	Typ	0	Detchd	240.0	3	Y	0	0	0	0	0	0	0	8	2009	WD 	113000
1723	279	908103350	80	RL	6305	Pave	Reg	Lvl	AllPub	Inside	Gtl	Edwards	Norm	Norm	1Fam	SLvl	6	6	1975	1975	Gable	CompShg	Plywood	Plywood	None	0.0	TA	TA	CBlock	5	1008.0	GasA	TA	Y	SBrkr	1096	0	0	1096	1.0	0.0	1	0	3	1	TA	5	Typ	1	Detchd	352.0	3	Y	0	0	0	0	0	0	0	6	2010	WD 	125200
1724	1705	528142050	60	RL	9709	Pave	IR1	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	1Fam	2Story	8	5	2007	2007	Gable	CompShg	VinylSd	VinylSd	Stone	120.0	Ex	TA	PConc	6	918.0	GasA	Ex	Y	SBrkr	958	1142	0	2100	1.0	0.0	2	1	3	1	Ex	8	Typ	2	BuiltIn	786.0	3	Y	172	104	0	0	0	0	0	9	2007	New	319500
1725	1257	535380050	50	RL	10930	Pave	Reg	Bnk	AllPub	Inside	Gtl	NAmes	Artery	Norm	1Fam	1.5Fin	5	6	1945	1950	Gable	CompShg	MetalSd	MetalSd	None	0.0	TA	TA	CBlock	4	913.0	GasA	TA	Y	FuseA	1048	510	0	1558	1.0	0.0	1	1	3	1	TA	6	Typ	1	Attchd	288.0	3	Y	0	0	0	0	0	0	0	4	2008	WD 	140000
1726	2894	916325040	20	RL	50102	Pave	IR1	Low	AllPub	Inside	Mod	Timber	Norm	Norm	1Fam	1Story	6	5	1958	1958	Gable	Tar&Grv	Plywood	Plywood	None	0.0	TA	TA	CBlock	4	1632.0	GasA	TA	Y	SBrkr	1650	0	0	1650	1.0	0.0	1	0	2	1	TA	6	Typ	2	Attchd	518.0	3	Y	0	0	0	0	138	0	0	3	2006	WD 	250764
1727	1062	528142020	60	RL	8899	Pave	Reg	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	1Fam	2Story	8	5	2007	2007	Hip	CompShg	VinylSd	VinylSd	Stone	108.0	Ex	TA	PConc	6	948.0	GasA	Ex	Y	SBrkr	948	1140	0	2088	0.0	0.0	2	1	4	1	Gd	10	Typ	1	BuiltIn	656.0	3	Y	100	24	0	0	0	0	0	6	2008	WD 	250000
1728	1729	528218020	60	RL	10237	Pave	Reg	Lvl	AllPub	Inside	Gtl	Gilbert	RRAn	Norm	1Fam	2Story	6	5	2005	2006	Gable	CompShg	VinylSd	VinylSd	None	0.0	Gd	TA	PConc	1	768.0	GasA	Ex	Y	SBrkr	768	768	0	1536	0.0	0.0	2	1	3	1	Gd	6	Typ	1	Attchd	400.0	3	Y	100	38	0	0	0	0	0	6	2007	WD 	176000
1729	1925	535177110	20	RL	9736	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Feedr	Norm	1Fam	1Story	6	6	1957	1969	Gable	CompShg	Wd Sdng	Wd Sdng	BrkFace	289.0	TA	TA	CBlock	4	1331.0	GasA	Gd	Y	SBrkr	1721	0	0	1721	0.0	0.0	1	0	4	1	TA	8	Typ	3	Attchd	464.0	3	Y	0	0	0	0	0	0	0	4	2007	WD 	174850
1730	415	527455050	160	RL	2364	Pave	Reg	Lvl	AllPub	Inside	Gtl	NPkVill	Norm	Norm	TwnhsE	2Story	6	5	1978	1978	Gable	CompShg	Plywood	Brk Cmn	None	0.0	TA	TA	CBlock	5	804.0	GasA	TA	Y	SBrkr	804	744	0	1548	0.0	1.0	2	1	3	1	TA	7	Typ	1	Detchd	440.0	3	Y	108	0	0	0	0	0	0	7	2009	WD 	147000
1731	78	531452020	120	RL	7892	Pave	Reg	Lvl	AllPub	Inside	Gtl	SawyerW	Norm	Norm	TwnhsE	1Story	6	5	1979	1979	Gable	CompShg	Plywood	Plywood	None	0.0	TA	TA	CBlock	1	918.0	GasA	TA	Y	SBrkr	918	0	0	918	0.0	0.0	2	0	2	1	TA	5	Typ	1	Attchd	264.0	3	Y	28	0	0	0	0	0	0	4	2010	WD 	99500
1732	428	528108040	60	RL	12350	Pave	Reg	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	1Fam	2Story	9	5	2009	2009	Gable	CompShg	VinylSd	VinylSd	None	0.0	Gd	TA	PConc	6	1365.0	GasA	Ex	Y	SBrkr	1365	1325	0	2690	1.0	0.0	2	1	3	1	Ex	8	Typ	1	Attchd	864.0	3	Y	0	197	0	0	0	0	0	7	2009	New	398800
1733	1756	528280110	60	RL	7917	Pave	Reg	Lvl	AllPub	Inside	Gtl	Gilbert	Norm	Norm	1Fam	2Story	6	5	1999	2000	Gable	CompShg	VinylSd	VinylSd	None	0.0	TA	TA	PConc	1	953.0	GasA	Ex	Y	SBrkr	953	694	0	1647	0.0	0.0	2	1	3	1	TA	7	Typ	1	Attchd	460.0	3	Y	0	40	0	0	0	0	0	8	2007	WD 	175000
1734	1280	535456100	20	RL	7200	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	7	1954	1954	Gable	CompShg	MetalSd	MetalSd	None	0.0	TA	TA	CBlock	1	825.0	GasA	TA	Y	FuseA	825	0	0	825	0.0	1.0	1	0	2	1	TA	4	Typ	0	Attchd	350.0	3	Y	0	0	0	0	0	0	0	7	2008	WD 	109500
1735	1928	535181030	20	RL	12155	Pave	IR3	Lvl	AllPub	Inside	Gtl	NAmes	PosN	Norm	1Fam	1Story	6	3	1970	1970	Gable	CompShg	Plywood	Plywood	None	0.0	TA	TA	CBlock	2	1657.0	GasA	Gd	Y	SBrkr	1657	0	0	1657	0.0	1.0	2	0	3	1	TA	7	Typ	1	Attchd	484.0	3	Y	0	0	0	0	147	0	0	3	2007	WD 	163500
1736	2671	903200050	30	RL	7446	Pave	Reg	Lvl	AllPub	Corner	Gtl	BrkSide	Feedr	Norm	1Fam	1Story	4	5	1941	1950	Gable	CompShg	WdShing	Wd Shng	None	0.0	TA	TA	CBlock	3	788.0	GasA	TA	Y	FuseA	788	0	0	788	0.0	0.0	1	0	2	1	TA	4	Typ	2	none	0.0	0	Y	0	0	0	0	0	0	0	4	2006	WD 	100000
1737	2501	533125120	60	RL	11025	Pave	Reg	HLS	AllPub	Inside	Mod	NoRidge	Norm	Norm	1Fam	2Story	8	5	1992	1993	Gable	CompShg	HdBoard	ImStucc	BrkFace	692.0	Gd	TA	PConc	6	1334.0	GasA	Ex	Y	SBrkr	1520	1306	0	2826	1.0	0.0	2	1	3	1	Gd	9	Typ	3	Attchd	888.0	3	Y	177	208	186	0	0	0	0	10	2006	WD 	334000
1738	225	905106170	20	RL	7832	Pave	Reg	Lvl	AllPub	Inside	Gtl	Sawyer	Norm	Norm	1Fam	1Story	5	5	1968	1968	Hip	CompShg	HdBoard	HdBoard	None	0.0	TA	TA	CBlock	6	864.0	GasA	Ex	Y	SBrkr	864	0	0	864	1.0	0.0	1	0	2	1	TA	4	Typ	0	Detchd	280.0	3	Y	226	0	0	0	0	0	0	5	2010	WD 	137250
1739	2317	527108010	60	RL	19378	Pave	IR1	HLS	AllPub	Corner	Gtl	Gilbert	Norm	Norm	1Fam	2Story	7	5	2005	2006	Gable	CompShg	VinylSd	VinylSd	BrkFace	456.0	Gd	TA	PConc	6	1392.0	GasA	Ex	Y	SBrkr	1392	1070	0	2462	1.0	0.0	2	1	4	1	Gd	9	Typ	1	Attchd	576.0	3	Y	239	132	0	168	0	0	0	3	2006	New	320000
1740	160	535401080	20	RL	9830	Pave	IR1	Lvl	AllPub	Corner	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	7	1959	2006	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	Gd	CBlock	5	1063.0	GasA	Ex	Y	SBrkr	1287	0	0	1287	1.0	0.0	1	0	3	1	Gd	7	Typ	1	Detchd	576.0	3	Y	364	17	0	0	182	0	0	3	2010	WD 	162000
1741	100	533213030	20	FV	4403	Pave	IR2	Lvl	AllPub	Inside	Gtl	Somerst	Norm	Norm	1Fam	1Story	7	5	2009	2009	Gable	CompShg	MetalSd	MetalSd	Stone	432.0	Ex	TA	PConc	6	1470.0	GasA	Ex	Y	SBrkr	1478	0	0	1478	1.0	0.0	2	1	2	1	Gd	7	Typ	1	Attchd	484.0	3	Y	0	144	0	0	0	0	0	6	2010	New	222000
1742	482	528250040	60	RL	8174	Pave	IR1	Lvl	AllPub	Inside	Gtl	Gilbert	Norm	Norm	1Fam	2Story	7	5	2003	2003	Gable	CompShg	VinylSd	VinylSd	None	0.0	Gd	TA	PConc	6	698.0	GasA	Ex	Y	SBrkr	698	644	0	1342	1.0	0.0	2	1	3	1	Gd	7	Typ	1	Attchd	393.0	3	Y	100	56	0	0	0	0	0	5	2009	WD 	178000
1743	177	902128170	30	RM	7200	Pave	Reg	Lvl	AllPub	Corner	Gtl	OldTown	Norm	Norm	1Fam	1Story	5	7	1940	1992	Gable	CompShg	MetalSd	MetalSd	Stone	294.0	TA	Gd	CBlock	4	788.0	GasA	TA	Y	SBrkr	804	0	0	804	1.0	0.0	1	0	2	1	Gd	4	Typ	2	Attchd	240.0	3	Y	0	0	154	0	0	0	0	2	2010	WD 	119000
1744	1971	535477130	60	RL	7590	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	PosN	Norm	1Fam	2Story	5	5	1962	1962	Gable	CompShg	VinylSd	VinylSd	BrkFace	288.0	TA	TA	CBlock	5	864.0	GasA	TA	Y	SBrkr	876	936	0	1812	0.0	0.0	2	0	4	1	TA	8	Typ	1	Attchd	264.0	3	Y	0	168	0	0	0	0	0	7	2007	WD 	169500
1745	484	528275070	60	RL	8795	Pave	IR1	Lvl	AllPub	Inside	Gtl	Gilbert	Norm	Norm	1Fam	2Story	7	5	2000	2000	Gable	CompShg	VinylSd	VinylSd	None	0.0	Gd	TA	PConc	6	952.0	GasA	Ex	Y	SBrkr	980	1276	0	2256	0.0	0.0	2	1	4	1	Gd	8	Typ	1	BuiltIn	554.0	3	Y	224	54	0	0	0	0	0	4	2009	WD 	236000
1746	1561	911370490	120	RM	3843	Pave	IR1	HLS	AllPub	Inside	Mod	Crawfor	Norm	Norm	TwnhsE	1Story	8	5	2007	2008	Hip	CompShg	CemntBd	CmentBd	Stone	186.0	Ex	TA	PConc	6	1596.0	GasA	Ex	Y	SBrkr	1648	0	0	1648	1.0	1.0	2	0	2	1	Ex	5	Typ	1	Attchd	525.0	3	Y	162	53	0	153	0	0	0	8	2008	New	294464
1747	992	526354070	60	RL	11075	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	2Story	6	5	1969	1969	Gable	CompShg	HdBoard	HdBoard	None	0.0	TA	TA	CBlock	5	952.0	GasA	TA	Y	SBrkr	1092	1020	0	2112	0.0	0.0	2	1	4	1	TA	9	Typ	2	Attchd	576.0	3	Y	280	0	0	0	0	0	0	6	2008	WD 	206900
