	id	lot_area	mas_vnr_area	total_bsmt_sf	1st_flr_sf	2nd_flr_sf	gr_liv_area	bsmt_full_bath	full_bath	half_bath	totrms_abvgrd	fireplaces	garage_area	wood_deck_sf	open_porch_sf	age	years_reno	overall_qual_10	overall_qual_2	overall_qual_3	overall_qual_4	overall_qual_5	overall_qual_6	overall_qual_7	overall_qual_8	overall_qual_9	bldg_type_2fmCon	bldg_type_Duplex	bldg_type_Twnhs	bldg_type_TwnhsE	bsmtfin_type_1_1	bsmtfin_type_1_2	bsmtfin_type_1_3	bsmtfin_type_1_4	bsmtfin_type_1_5	bsmtfin_type_1_6	paved_drive_P	paved_drive_Y	kitchen_qual_Fa	kitchen_qual_Gd	kitchen_qual_TA	exter_qual_Fa	exter_qual_Gd	exter_qual_TA	garage_qual_1	garage_qual_2	garage_qual_3	garage_qual_4	garage_qual_5	gr_liv_area*total_basement_sf	age*years_reno	gr_liv_area**2
802	494	7848	0.0	384	774	656	1430	0	2	1	7	1	410	0	0	10	10	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	549120	549120	2044900
803	214	6449	0.0	707	942	942	1884	0	1	1	7	0	0	0	0	103	60	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1331988	1331988	3549456
804	2441	12104	0.0	1035	1082	1240	2322	0	3	1	8	0	617	400	45	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2403270	2403270	5391684
805	2679	6120	0.0	768	1015	0	1015	0	1	0	6	0	450	0	0	81	56	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	779520	779520	1030225
806	1336	6000	0.0	949	949	0	949	0	1	0	5	1	370	0	0	84	5	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	900601	900601	900601
807	465	10928	0.0	728	728	728	1456	0	2	1	8	1	390	100	0	4	4	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1059968	1059968	2119936
808	1524	8969	0.0	644	672	644	1316	1	1	0	6	1	369	0	0	82	58	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	847504	847504	1731856
809	2543	9100	0.0	864	864	0	864	1	1	0	5	0	624	0	0	48	48	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	746496	746496	746496
810	631	8760	164.0	1169	1144	0	1144	1	1	0	6	0	286	257	0	53	53	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1337336	1337336	1308736
811	2452	10236	501.0	1290	1305	1189	2494	1	2	1	9	1	803	200	95	12	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	3217260	3217260	6220036
812	228	11616	328.0	672	672	714	1386	0	2	1	6	1	440	335	0	32	32	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	931392	931392	1920996
813	126	13260	144.0	1728	1728	0	1728	2	2	0	10	0	0	0	0	48	9	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	2985984	2985984	2985984
814	1092	7301	176.0	1350	1358	0	1358	1	2	0	6	1	484	192	26	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1833300	1833300	1844164
815	1122	8640	0.0	1372	1372	0	1372	0	2	0	6	0	529	0	140	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1882384	1882384	1882384
816	932	17500	420.0	1310	1906	0	1906	1	1	1	6	2	576	0	201	55	55	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2496860	2496860	3632836
817	1980	10800	0.0	641	1047	0	1047	0	1	0	6	0	273	0	0	122	12	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	671127	671127	1096209
818	2171	10921	48.0	960	960	0	960	1	1	0	6	0	432	120	0	42	42	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	921600	921600	921600
819	551	10274	141.0	676	698	702	1400	0	2	1	6	0	465	0	48	23	23	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	946400	946400	1960000
820	2768	12000	0.0	1388	1388	0	1388	1	2	0	6	1	522	0	58	38	38	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1926544	1926544	1926544
821	2056	7094	0.0	894	894	0	894	0	1	0	5	0	384	0	0	41	41	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	799236	799236	799236
822	1159	11025	568.0	1848	1827	959	2786	1	2	1	10	1	636	294	49	15	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	5148528	5148528	7761796
823	2645	7745	0.0	938	1084	867	1951	0	2	0	9	0	576	0	6	106	56	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1830038	1830038	3806401
824	1174	2160	216.0	672	684	720	1404	1	2	1	5	0	462	20	0	9	8	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	943488	943488	1971216
825	2266	13758	117.0	1156	1187	530	1717	0	2	1	7	1	400	168	36	17	16	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1984852	1984852	2948089
826	2462	13162	0.0	2036	2036	604	2640	1	3	1	11	1	792	0	265	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	5375040	5375040	6969600
827	1219	11332	0.0	1118	1118	0	1118	1	1	0	6	0	264	290	0	48	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1249924	1249924	1249924
828	2922	12640	0.0	1728	1728	0	1728	0	2	0	8	0	574	40	0	30	30	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2985984	2985984	2985984
829	118	9600	172.0	1232	1232	0	1232	1	1	1	6	0	490	0	224	44	44	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1517824	1517824	1517824
830	474	3182	11.0	1145	1145	0	1145	0	2	0	5	1	397	100	16	4	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1311025	1311025	1311025
831	2576	11600	175.0	1383	1383	0	1383	0	1	1	7	0	292	0	45	46	46	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1912689	1912689	1912689
832	872	12782	164.0	1822	1828	0	1828	1	2	0	7	1	523	194	144	7	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	3330616	3330616	3341584
833	1077	6240	196.0	1342	1342	0	1342	0	2	0	6	1	550	0	35	2	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1800964	1800964	1800964
834	1536	7801	88.0	1091	1091	0	1091	0	1	0	5	1	344	66	105	57	57	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1190281	1190281	1190281
835	1150	9100	0.0	984	984	0	984	1	1	0	5	1	384	145	56	45	45	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	968256	968256	968256
836	2341	11302	238.0	1814	1826	0	1826	1	2	0	7	1	758	180	75	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	3312364	3312364	3334276
837	1931	11556	0.0	864	1154	0	1154	0	1	1	6	0	336	63	0	54	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	997056	997056	1331716
838	2785	9920	0.0	971	971	0	971	0	1	1	5	1	300	0	0	37	37	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	942841	942841	942841
839	2538	9759	0.0	1051	1051	0	1051	1	1	0	6	0	264	182	88	40	40	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1104601	1104601	1104601
840	597	9600	252.0	1165	1165	896	2061	0	2	1	8	1	498	0	77	35	35	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2401065	2401065	4247721
841	464	2268	106.0	764	764	862	1626	0	2	0	6	0	474	0	27	6	5	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1242264	1242264	2643876
842	233	23595	0.0	1332	1332	192	1524	2	0	1	4	1	586	268	0	31	31	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	2029968	2029968	2322576
843	2169	9825	162.0	936	936	0	936	1	1	0	4	1	384	405	0	40	40	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	876096	876096	876096
844	2123	10021	0.0	635	646	662	1308	1	2	1	6	0	497	142	54	10	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	830580	830580	1710864
845	1867	11700	196.0	1295	1295	0	1295	1	1	1	6	0	528	0	194	39	39	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1677025	1677025	1677025
846	137	19900	287.0	1947	2207	0	2207	1	2	0	7	1	576	301	0	40	21	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	4297029	4297029	4870849
847	515	8640	0.0	900	932	920	1852	1	2	1	7	1	644	168	108	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1666800	1666800	3429904
848	933	1733	0.0	516	516	516	1032	0	1	0	5	1	452	279	0	29	29	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	532512	532512	1065024
849	2784	10385	123.0	995	1282	0	1282	0	2	0	6	0	672	386	0	28	28	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1275590	1275590	1643524
850	972	4500	320.0	1204	1204	0	1204	1	2	0	5	0	412	0	247	11	11	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1449616	1449616	1449616
851	599	9790	0.0	1372	1342	0	1342	0	2	0	7	1	457	0	0	42	42	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1841224	1841224	1800964
852	2614	7332	207.0	864	864	0	864	1	1	0	4	0	288	168	0	47	47	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	746496	746496	746496
853	2582	7032	0.0	943	943	0	943	1	1	0	4	2	600	42	0	27	27	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	889249	889249	889249
854	1409	21780	0.0	1163	1163	511	1674	0	2	0	8	1	396	72	36	90	58	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1946862	1946862	2802276
855	175	5790	0.0	840	840	765	1605	0	2	0	8	0	379	0	0	95	60	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1348200	1348200	2576025
856	352	7380	0.0	1418	1478	0	1478	1	2	0	5	0	495	168	43	11	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	2095804	2095804	2184484
857	976	1526	0.0	630	630	0	630	1	1	0	3	0	286	0	0	39	7	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	396900	396900	396900
858	2134	11317	101.0	840	840	828	1668	0	2	1	8	0	500	144	68	4	4	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1401120	1401120	2782224
859	984	8780	0.0	833	833	0	833	1	1	0	5	0	0	0	0	24	24	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	693889	693889	693889
860	2396	12378	0.0	1896	1944	0	1944	1	2	0	8	3	708	208	175	3	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	3685824	3685824	3779136
861	1673	4058	182.0	723	767	0	767	1	1	0	4	0	367	120	40	9	9	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	554541	554541	588289
862	404	2368	312.0	765	765	600	1365	0	1	1	7	0	440	0	36	39	39	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1044225	1044225	1863225
863	607	9350	217.0	1313	1313	0	1313	1	1	1	6	1	610	172	28	48	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1723969	1723969	1723969
864	814	7040	216.0	1094	1229	0	1229	2	0	2	6	2	672	120	0	30	30	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1344526	1344526	1510441
865	868	8749	0.0	840	840	885	1725	0	2	1	6	0	550	0	48	7	7	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1449000	1449000	2975625
866	2271	7777	203.0	1491	1491	0	1491	0	2	0	7	1	571	0	35	11	11	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	2223081	2223081	2223081
867	1633	5062	0.0	1190	1190	900	2090	1	2	0	6	1	577	219	0	23	23	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	2487100	2487100	4368100
868	337	7700	0.0	1216	1216	1216	2432	0	4	2	10	0	616	200	0	25	24	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2957312	2957312	5914624
869	2765	36500	621.0	1624	1582	0	1582	0	2	0	7	0	390	168	198	42	42	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	2569168	2569168	2502724
870	1746	14572	0.0	1530	1530	0	1530	1	2	0	7	1	630	144	36	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	2340900	2340900	2340900
871	368	11844	464.0	2046	2046	0	2046	0	2	1	7	1	834	322	82	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	4186116	4186116	4186116
872	2806	8810	0.0	1390	1390	0	1390	1	2	0	7	0	545	0	68	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1932100	1932100	1932100
873	1662	8000	0.0	1084	1084	793	1877	1	2	1	8	1	488	0	96	33	33	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2034668	2034668	3523129
874	1234	14670	410.0	1104	1104	884	1988	0	2	1	9	1	480	0	230	42	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2194752	2194752	3952144
875	1373	8250	0.0	952	1211	0	1211	0	1	0	5	1	322	0	63	40	40	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1152872	1152872	1466521
876	1672	9000	0.0	864	864	0	864	0	1	0	5	0	528	0	0	36	36	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	746496	746496	746496
877	1939	8400	0.0	923	925	0	925	1	1	0	5	2	390	81	0	52	52	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	853775	853775	855625
